date,methods,wave,age,age_group,education,gender,nationality,municipality,electoral_district,citizen,voting_intent
2023-03-15 13:51:00,Web,23,26.0,25-34,Secondary education,Female,Estonian,Viljandimaa,Järva- ja Viljandimaa,True,No opinion
2023-03-15 13:53:00,Web,23,50.0,45-54,Secondary education,Female,Estonian,Viljandimaa,Järva- ja Viljandimaa,True,Yes
2023-03-15 13:53:00,Web,23,59.0,55-64,Secondary education,Female,Estonian,Pirita,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-03-15 13:54:00,Web,23,61.0,55-64,Secondary education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-15 13:54:00,Web,23,32.0,25-34,Secondary education,Female,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-15 13:55:00,Web,23,33.0,25-34,Secondary education,Male,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-15 13:59:00,Web,23,79.0,75+,Secondary education,Female,Estonian,Pirita,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-03-15 13:57:00,Web,23,78.0,75+,Secondary education,Male,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-15 13:55:00,Web,23,33.0,25-34,Secondary education,Female,Estonian,Tartu linn,Tartu linn,True,Yes
2023-03-15 14:04:00,Web,23,79.0,75+,Secondary education,Female,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-15 13:55:00,Web,23,37.0,35-44,Secondary education,Male,Estonian,Haabersti,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-15 14:05:00,Web,23,76.0,75+,Secondary education,Male,Estonian,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-03-15 14:06:00,Web,23,20.0,16-24,Basic education,Female,Estonian,Viljandimaa,Järva- ja Viljandimaa,True,Yes
2023-03-15 14:01:00,Web,23,54.0,45-54,Secondary education,Female,Estonian,Pärnumaa,Pärnumaa,True,No
2023-03-15 14:02:00,Web,23,52.0,45-54,Secondary education,Female,Estonian,Tartu linn,Tartu linn,True,Yes
2023-03-15 14:00:00,Web,23,33.0,25-34,Secondary education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-15 15:07:00,Web,23,28.0,25-34,Secondary education,Female,Estonian,Pärnumaa,Pärnumaa,True,No opinion
2023-03-15 14:03:00,Web,23,56.0,55-64,Secondary education,Male,Estonian,Haabersti,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-15 14:05:00,Web,23,75.0,75+,Secondary education,Male,Estonian,Mustamäe,Mustamäe ja Nõmme,True,Yes
2023-03-15 14:06:00,Web,23,54.0,45-54,Secondary education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-15 14:07:00,Web,23,22.0,16-24,Higher education,Male,Estonian,Kristiine,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-15 14:06:00,Web,23,56.0,55-64,Secondary education,Male,Estonian,Läänemaa,"Hiiu-, Lääne- ja Saaremaa",True,Yes
2023-03-15 14:08:00,Web,23,31.0,25-34,Secondary education,Male,Estonian,Kristiine,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-16 16:53:00,Web,23,33.0,25-34,Secondary education,Male,Estonian,Tartu linn,Tartu linn,True,Yes
2023-03-15 14:13:00,Web,23,58.0,55-64,Secondary education,Male,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-15 14:18:00,Web,23,54.0,45-54,Secondary education,Female,Estonian,Nõmme,Mustamäe ja Nõmme,True,No opinion
2023-03-15 14:18:00,Web,23,54.0,45-54,Secondary education,Female,Estonian,Pirita,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-03-15 14:19:00,Web,23,58.0,55-64,Secondary education,Male,Estonian,Viljandimaa,Järva- ja Viljandimaa,True,No opinion
2023-03-15 14:17:00,Web,23,30.0,25-34,Secondary education,Female,Estonian,Hiiumaa,"Hiiu-, Lääne- ja Saaremaa",True,Yes
2023-03-15 14:20:00,Web,23,47.0,45-54,Basic education,Female,Estonian,Jõgevamaa,Jõgeva- ja Tartumaa,True,No
2023-03-15 14:23:00,Web,23,32.0,25-34,Secondary education,Female,Estonian,Läänemaa,"Hiiu-, Lääne- ja Saaremaa",True,No
2023-03-15 14:30:00,Web,23,30.0,25-34,Secondary education,Female,Estonian,Tartu linn,Tartu linn,True,Yes
2023-03-15 14:31:00,Web,23,82.0,75+,Secondary education,Male,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-15 14:32:00,Web,23,77.0,75+,Secondary education,Female,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-15 14:29:00,Web,23,39.0,35-44,Secondary education,Female,Estonian,Kesklinn,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-03-15 14:34:00,Web,23,59.0,55-64,Secondary education,Female,Estonian,Lääne-Virumaa,Lääne-Virumaa,True,Yes
2023-03-15 14:31:00,Web,23,40.0,35-44,Secondary education,Male,Estonian,Võrumaa,"Võru-, Valga- ja Põlvamaa",True,Yes
2023-03-15 14:32:00,Web,23,46.0,45-54,Secondary education,Female,Estonian,Tartumaa,Jõgeva- ja Tartumaa,True,Yes
2023-03-15 14:31:00,Web,23,53.0,45-54,Secondary education,Female,Estonian,Põhja-Tallinn,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-15 14:42:00,Web,23,43.0,35-44,Secondary education,Male,Estonian,Võrumaa,"Võru-, Valga- ja Põlvamaa",True,Yes
2023-03-15 14:32:00,Web,23,42.0,35-44,Secondary education,Male,Estonian,Viljandimaa,Järva- ja Viljandimaa,True,Yes
2023-03-15 14:40:00,Web,23,55.0,55-64,Secondary education,Female,Estonian,Põhja-Tallinn,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-20 19:43:00,Web,23,55.0,55-64,Secondary education,Female,Estonian,Saaremaa,"Hiiu-, Lääne- ja Saaremaa",True,Yes
2023-03-15 14:48:00,Web,23,59.0,55-64,Secondary education,Male,Estonian,Tartu linn,Tartu linn,True,No opinion
2023-03-15 14:42:00,Web,23,53.0,45-54,Secondary education,Female,Estonian,Tartu linn,Tartu linn,True,Yes
2023-03-15 14:45:00,Web,23,77.0,75+,Secondary education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-17 10:04:00,Web,23,20.0,16-24,Basic education,Female,Estonian,Saaremaa,"Hiiu-, Lääne- ja Saaremaa",True,Yes
2023-03-15 14:49:00,Web,23,31.0,25-34,Secondary education,Male,Estonian,Tartu linn,Tartu linn,True,Yes
2023-03-15 14:50:00,Web,23,19.0,16-24,Secondary education,Female,Estonian,Tartu linn,Tartu linn,True,Yes
2023-03-15 14:57:00,Web,23,56.0,55-64,Secondary education,Female,Estonian,Nõmme,Mustamäe ja Nõmme,True,Yes
2023-03-15 15:05:00,Web,23,76.0,75+,Secondary education,Female,Estonian,Mustamäe,Mustamäe ja Nõmme,True,Yes
2023-03-15 15:17:00,Web,23,81.0,75+,Secondary education,Female,Estonian,Hiiumaa,"Hiiu-, Lääne- ja Saaremaa",True,Yes
2023-03-15 15:10:00,Web,23,34.0,25-34,Higher education,Female,Estonian,Kesklinn,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-03-15 15:09:00,Web,23,24.0,16-24,Secondary education,Male,Estonian,Viljandimaa,Järva- ja Viljandimaa,True,Yes
2023-03-15 15:13:00,Web,23,77.0,75+,Secondary education,Female,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-15 15:16:00,Web,23,41.0,35-44,Basic education,Male,Estonian,Viljandimaa,Järva- ja Viljandimaa,True,Yes
2023-03-15 15:16:00,Web,23,40.0,35-44,Secondary education,Male,Estonian,Võrumaa,"Võru-, Valga- ja Põlvamaa",True,Yes
2023-03-18 21:42:00,Web,23,23.0,16-24,Secondary education,Female,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-15 15:23:00,Web,23,77.0,75+,Secondary education,Male,Estonian,Võrumaa,"Võru-, Valga- ja Põlvamaa",True,No opinion
2023-03-15 15:20:00,Web,23,24.0,16-24,Secondary education,Female,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-15 15:23:00,Web,23,32.0,25-34,Secondary education,Male,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-15 15:33:00,Web,23,81.0,75+,Secondary education,Female,Estonian,Võrumaa,"Võru-, Valga- ja Põlvamaa",True,Yes
2023-03-15 15:27:00,Web,23,59.0,55-64,Secondary education,Male,Estonian,Mustamäe,Mustamäe ja Nõmme,True,Yes
2023-03-15 15:26:00,Web,23,42.0,35-44,Secondary education,Male,Estonian,Lääne-Virumaa,Lääne-Virumaa,True,Yes
2023-03-15 15:41:00,Web,23,82.0,75+,Secondary education,Male,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-15 15:41:00,Web,23,55.0,55-64,Secondary education,Male,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-15 15:44:00,Web,23,78.0,75+,Secondary education,Female,Estonian,Nõmme,Mustamäe ja Nõmme,True,Yes
2023-03-15 15:50:00,Web,23,86.0,75+,Secondary education,Female,Estonian,Viljandimaa,Järva- ja Viljandimaa,True,Yes
2023-03-15 15:46:00,Web,23,62.0,55-64,Secondary education,Female,Estonian,Viljandimaa,Järva- ja Viljandimaa,True,No
2023-03-15 15:53:00,Web,23,81.0,75+,Secondary education,Female,Estonian,Viljandimaa,Järva- ja Viljandimaa,True,Yes
2023-03-15 15:52:00,Web,23,75.0,75+,Secondary education,Male,Estonian,Haabersti,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-15 15:54:00,Web,23,84.0,75+,Secondary education,Female,Estonian,Tartu linn,Tartu linn,True,Yes
2023-03-15 16:00:00,Web,23,58.0,55-64,Secondary education,Female,Estonian,Lääne-Virumaa,Lääne-Virumaa,True,Yes
2023-03-15 16:08:00,Web,23,43.0,35-44,Secondary education,Male,Estonian,Tartu linn,Tartu linn,True,Yes
2023-03-15 16:12:00,Web,23,56.0,55-64,Secondary education,Male,Estonian,Tartu linn,Tartu linn,True,Yes
2023-03-15 16:17:00,Web,23,22.0,16-24,Secondary education,Female,Estonian,Tartumaa,Jõgeva- ja Tartumaa,True,Yes
2023-03-15 17:14:00,Web,23,49.0,45-54,Basic education,Female,Estonian,Tartu linn,Tartu linn,True,Yes
2023-03-15 17:27:00,Web,23,81.0,75+,Higher education,Female,Estonian,Mustamäe,Mustamäe ja Nõmme,True,Yes
2023-03-15 17:48:00,Web,23,30.0,25-34,Basic education,Female,Estonian,Lääne-Virumaa,Lääne-Virumaa,True,No opinion
2023-03-15 18:17:00,Web,23,17.0,16-24,Basic education,Male,Other,Ida-Virumaa,Ida-Virumaa,True,No
2023-03-15 18:34:00,Web,23,31.0,25-34,Higher education,Female,Estonian,Haabersti,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-15 19:09:00,Web,23,62.0,55-64,Basic education,Female,Estonian,Lääne-Virumaa,Lääne-Virumaa,True,No opinion
2023-03-15 20:08:00,Web,23,17.0,16-24,Basic education,Male,Estonian,Tartumaa,Jõgeva- ja Tartumaa,True,Yes
2023-03-15 21:41:00,Web,23,24.0,16-24,Higher education,Male,Other,Kesklinn,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-03-15 22:06:00,Web,23,65.0,65-74,Secondary education,Female,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",False,No
2023-03-16 04:52:00,Web,23,34.0,25-34,Secondary education,Male,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-03-16 08:30:00,Web,23,28.0,25-34,Secondary education,Female,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,No opinion
2023-03-16 09:36:00,Web,23,75.0,75+,Secondary education,Female,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-16 09:36:00,Web,23,34.0,25-34,Secondary education,Male,Estonian,Lääne-Virumaa,Lääne-Virumaa,True,Yes
2023-03-16 10:28:00,Web,23,45.0,45-54,Basic education,Female,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-16 10:54:00,Web,23,19.0,16-24,Basic education,Female,Estonian,Saaremaa,"Hiiu-, Lääne- ja Saaremaa",True,Yes
2023-03-16 11:17:00,Web,23,24.0,16-24,Secondary education,Male,Estonian,Kesklinn,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-03-16 12:05:00,Web,23,81.0,75+,Secondary education,Male,Estonian,Nõmme,Mustamäe ja Nõmme,True,Yes
2023-03-16 11:39:00,Web,23,57.0,55-64,Secondary education,Male,Estonian,Saaremaa,"Hiiu-, Lääne- ja Saaremaa",True,Yes
2023-03-16 12:04:00,Web,23,26.0,25-34,Basic education,Male,Estonian,Tartumaa,Jõgeva- ja Tartumaa,True,Yes
2023-03-16 12:27:00,Web,23,33.0,25-34,Secondary education,Female,Estonian,Saaremaa,"Hiiu-, Lääne- ja Saaremaa",True,Yes
2023-03-16 12:34:00,Web,23,32.0,25-34,Basic education,Female,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",False,No
2023-03-16 12:48:00,Web,23,83.0,75+,Secondary education,Female,Estonian,Tartu linn,Tartu linn,True,Yes
2023-03-16 16:00:00,Web,23,83.0,75+,Secondary education,Male,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-16 16:37:00,Web,23,74.0,65-74,Secondary education,Female,Other,Tartumaa,Jõgeva- ja Tartumaa,True,Yes
2023-03-16 17:36:00,Web,23,40.0,35-44,Basic education,Male,Estonian,Tartu linn,Tartu linn,True,Yes
2023-03-16 18:32:00,Web,23,75.0,75+,Secondary education,Female,Estonian,Viljandimaa,Järva- ja Viljandimaa,True,Yes
2023-03-16 18:39:00,Web,23,27.0,25-34,Secondary education,Female,Estonian,Põlvamaa,"Võru-, Valga- ja Põlvamaa",True,Yes
2023-03-16 20:25:00,Web,23,68.0,65-74,Secondary education,Female,Other,Mustamäe,Mustamäe ja Nõmme,False,No
2023-03-16 21:25:00,Web,23,19.0,16-24,Secondary education,Female,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-03-17 06:24:00,Web,23,84.0,75+,Secondary education,Female,Estonian,Mustamäe,Mustamäe ja Nõmme,True,Yes
2023-03-17 11:12:00,Web,23,27.0,25-34,Secondary education,Female,Other,Ida-Virumaa,Ida-Virumaa,True,Yes
2023-03-17 11:53:00,Web,23,32.0,25-34,Basic education,Male,Estonian,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-03-19 17:02:00,Web,23,27.0,25-34,Higher education,Male,Other,Põhja-Tallinn,"Haabersti, Põhja-Tallinn ja Kristiine",False,No
2023-03-20 17:55:00,Web,23,33.0,25-34,Basic education,Male,Estonian,Järvamaa,Järva- ja Viljandimaa,True,No opinion
2023-03-20 18:13:00,Web,23,17.0,16-24,Basic education,Female,Estonian,Tartu linn,Tartu linn,True,Yes
2023-03-20 18:25:00,Web,23,42.0,35-44,Basic education,Male,Estonian,Raplamaa,Harju- ja Raplamaa,True,Yes
2023-03-20 19:08:00,Web,23,36.0,35-44,Basic education,Male,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-21 10:07:00,Web,23,16.0,16-24,Basic education,Female,Estonian,Kristiine,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-21 10:08:00,Web,23,16.0,16-24,Basic education,Female,Estonian,Nõmme,Mustamäe ja Nõmme,True,Yes
2023-03-21 10:08:00,Web,23,24.0,16-24,Basic education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-21 10:22:00,Web,23,43.0,35-44,Basic education,Male,Estonian,Lääne-Virumaa,Lääne-Virumaa,True,Yes
2023-03-21 10:35:00,Web,23,17.0,16-24,Basic education,Female,Estonian,Võrumaa,"Võru-, Valga- ja Põlvamaa",True,Yes
2023-03-25 08:18:00,Web,23,16.0,16-24,Basic education,Female,Estonian,Viljandimaa,Järva- ja Viljandimaa,True,No
2023-03-21 10:28:00,Web,23,16.0,16-24,Basic education,Female,Estonian,Tartu linn,Tartu linn,True,No
2023-03-21 10:27:00,Web,23,31.0,25-34,Basic education,Female,Estonian,Haabersti,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-21 10:32:00,Web,23,49.0,45-54,Basic education,Female,Estonian,Järvamaa,Järva- ja Viljandimaa,True,Yes
2023-03-21 10:50:00,Web,23,49.0,45-54,Higher education,Female,Estonian,Tartu linn,Tartu linn,True,Yes
2023-03-21 11:37:00,Web,23,27.0,25-34,Basic education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-21 11:42:00,Web,23,18.0,16-24,Basic education,Female,Estonian,Ida-Virumaa,Ida-Virumaa,True,No
2023-03-22 07:01:00,Web,23,25.0,25-34,Basic education,Female,Estonian,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,No
2023-03-21 12:54:00,Web,23,31.0,25-34,Basic education,Female,Other,Valgamaa,"Võru-, Valga- ja Põlvamaa",True,No
2023-03-21 13:00:00,Web,23,26.0,25-34,Basic education,Female,Estonian,Mustamäe,Mustamäe ja Nõmme,True,Yes
2023-03-21 14:59:00,Web,23,30.0,25-34,Basic education,Female,Estonian,Viljandimaa,Järva- ja Viljandimaa,True,Yes
2023-03-21 15:01:00,Web,23,17.0,16-24,Basic education,Female,Estonian,Põlvamaa,"Võru-, Valga- ja Põlvamaa",True,No opinion
2023-03-21 15:06:00,Web,23,36.0,35-44,Basic education,Male,Estonian,Lääne-Virumaa,Lääne-Virumaa,True,No
2023-03-21 15:49:00,Web,23,17.0,16-24,Basic education,Female,Estonian,Põhja-Tallinn,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-21 16:56:00,Web,23,28.0,25-34,Basic education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,No opinion
2023-03-21 18:35:00,Web,23,33.0,25-34,Basic education,Male,Estonian,Järvamaa,Järva- ja Viljandimaa,True,No
2023-03-21 18:57:00,Web,23,19.0,16-24,Basic education,Male,Estonian,Ida-Virumaa,Ida-Virumaa,True,Yes
2023-03-21 21:06:00,Web,23,47.0,45-54,Basic education,Female,Estonian,Mustamäe,Mustamäe ja Nõmme,True,Yes
2023-03-22 06:41:00,Web,23,16.0,16-24,Basic education,Male,Other,Pärnumaa,Pärnumaa,True,No opinion
2023-03-22 07:31:00,Web,23,28.0,25-34,Basic education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,No opinion
2023-03-22 08:57:00,Web,23,18.0,16-24,Basic education,Male,Estonian,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-03-22 09:29:00,Web,23,18.0,16-24,Basic education,Male,Estonian,Kristiine,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-22 15:19:00,Web,23,17.0,16-24,Basic education,Female,Estonian,Tartu linn,Tartu linn,True,No opinion
2023-03-22 15:24:00,Web,23,35.0,35-44,Basic education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-22 15:23:00,Web,23,33.0,25-34,Basic education,Female,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-22 15:24:00,Web,23,18.0,16-24,Basic education,Male,Estonian,Mustamäe,Mustamäe ja Nõmme,True,Yes
2023-03-22 15:26:00,Web,23,18.0,16-24,Basic education,Male,Estonian,Mustamäe,Mustamäe ja Nõmme,True,Yes
2023-03-22 15:37:00,Web,23,17.0,16-24,Basic education,Female,Estonian,Põhja-Tallinn,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-22 15:41:00,Web,23,43.0,35-44,Basic education,Female,Estonian,Pärnumaa,Pärnumaa,True,No opinion
2023-03-22 15:42:00,Web,23,18.0,16-24,Basic education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-22 15:45:00,Web,23,18.0,16-24,Basic education,Female,Estonian,Tartumaa,Jõgeva- ja Tartumaa,True,Yes
2023-03-22 16:46:00,Web,23,73.0,65-74,Basic education,Female,Estonian,Järvamaa,Järva- ja Viljandimaa,True,No
2023-03-22 17:30:00,Web,23,45.0,45-54,Basic education,Male,Estonian,Raplamaa,Harju- ja Raplamaa,True,No opinion
2023-03-22 18:11:00,Web,23,39.0,35-44,Basic education,Male,Estonian,Tartumaa,Jõgeva- ja Tartumaa,True,Yes
2023-03-22 21:31:00,Web,23,18.0,16-24,Basic education,Female,Estonian,Mustamäe,Mustamäe ja Nõmme,True,Yes
2023-03-22 22:34:00,Web,23,73.0,65-74,Basic education,Female,Estonian,Järvamaa,Järva- ja Viljandimaa,True,Yes
2023-03-23 05:44:00,Web,23,35.0,35-44,Basic education,Male,Estonian,Põlvamaa,"Võru-, Valga- ja Põlvamaa",True,No
2023-03-23 08:58:00,Web,23,16.0,16-24,Basic education,Female,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-23 09:01:00,Web,23,29.0,25-34,Basic education,Female,Estonian,Saaremaa,"Hiiu-, Lääne- ja Saaremaa",True,Yes
2023-03-23 11:09:00,Web,23,18.0,16-24,Basic education,Male,Estonian,Kesklinn,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-03-23 15:19:00,Web,23,31.0,25-34,Higher education,Female,Other,Põhja-Tallinn,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-23 14:52:00,Web,23,20.0,16-24,Secondary education,Male,Estonian,Kesklinn,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-03-23 14:52:00,Web,23,31.0,25-34,Higher education,Male,Other,Ida-Virumaa,Ida-Virumaa,True,Yes
2023-03-23 15:02:00,Web,23,21.0,16-24,Secondary education,Female,Estonian,Kristiine,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-23 15:01:00,Web,23,33.0,25-34,Secondary education,Male,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-03-23 15:02:00,Web,23,32.0,25-34,Higher education,Female,Other,Harjumaa,Harju- ja Raplamaa,False,No
2023-03-23 15:11:00,Web,23,20.0,16-24,Basic education,Female,Other,Haabersti,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-23 15:16:00,Web,23,30.0,25-34,Higher education,Female,Estonian,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-03-23 15:22:00,Web,23,76.0,75+,Higher education,Female,Other,Ida-Virumaa,Ida-Virumaa,False,No
2023-03-23 15:21:00,Web,23,30.0,25-34,Higher education,Female,Other,Mustamäe,Mustamäe ja Nõmme,True,Yes
2023-03-23 15:21:00,Web,23,25.0,25-34,Higher education,Female,Other,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-23 15:20:00,Web,23,31.0,25-34,Higher education,Male,Other,Mustamäe,Mustamäe ja Nõmme,True,Yes
2023-03-23 15:27:00,Web,23,23.0,16-24,Secondary education,Female,Estonian,Valgamaa,"Võru-, Valga- ja Põlvamaa",True,No opinion
2023-03-23 15:32:00,Web,23,34.0,25-34,Higher education,Female,Other,Tartu linn,Tartu linn,False,No opinion
2023-03-23 15:35:00,Web,23,68.0,65-74,Higher education,Female,Other,Pärnumaa,Pärnumaa,True,Yes
2023-03-23 15:37:00,Web,23,85.0,75+,Higher education,Male,Other,Mustamäe,Mustamäe ja Nõmme,True,Yes
2023-03-23 15:53:00,Web,23,68.0,65-74,Higher education,Male,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,No
2023-03-23 16:08:00,Web,23,23.0,16-24,Higher education,Female,Other,Kristiine,"Haabersti, Põhja-Tallinn ja Kristiine",False,No
2023-03-23 16:21:00,Web,23,77.0,75+,Higher education,Female,Other,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-23 17:11:00,Web,23,27.0,25-34,Secondary education,Male,Other,Ida-Virumaa,Ida-Virumaa,False,No
2023-03-23 17:13:00,Web,23,69.0,65-74,Higher education,Female,Other,Haabersti,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-23 18:15:00,Web,23,23.0,16-24,Higher education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,No opinion
2023-03-23 18:53:00,Web,23,31.0,25-34,Higher education,Female,Other,Mustamäe,Mustamäe ja Nõmme,False,No
2023-03-23 20:21:00,Web,23,70.0,65-74,Higher education,Male,Other,Haabersti,"Haabersti, Põhja-Tallinn ja Kristiine",True,No
2023-03-23 20:37:00,Web,23,78.0,75+,Higher education,Male,Other,Ida-Virumaa,Ida-Virumaa,False,Yes
2023-03-24 02:09:00,Web,23,33.0,25-34,Secondary education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-24 04:19:00,Web,23,51.0,45-54,Basic education,Male,Estonian,Lääne-Virumaa,Lääne-Virumaa,True,No
2023-03-24 06:56:00,Web,23,72.0,65-74,Higher education,Female,Other,Lääne-Virumaa,Lääne-Virumaa,True,No
2023-03-24 11:55:00,Web,23,28.0,25-34,Secondary education,Female,Estonian,Tartu linn,Tartu linn,True,Yes
2023-03-24 11:54:00,Web,23,35.0,35-44,Basic education,Male,Estonian,Ida-Virumaa,Ida-Virumaa,True,Yes
2023-03-24 12:42:00,Web,23,44.0,35-44,Basic education,Female,Estonian,Tartumaa,Jõgeva- ja Tartumaa,True,No
2023-03-24 13:42:00,Web,23,37.0,35-44,Secondary education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-24 15:43:00,Web,23,22.0,16-24,Secondary education,Female,Estonian,Põhja-Tallinn,"Haabersti, Põhja-Tallinn ja Kristiine",True,No
2023-03-24 17:10:00,Web,23,61.0,55-64,Basic education,Male,Estonian,Valgamaa,"Võru-, Valga- ja Põlvamaa",True,Yes
2023-03-24 19:01:00,Web,23,39.0,35-44,Secondary education,Male,Estonian,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,No opinion
